"Click here and choose your delivery time-slot","Klicken Sie hier und wahlen Sie Ihr Lieferzeit-Fenster aus"
"You have successfully selected time window","Ihre Auswahl wurde erfoglreich in unser System erfasst"
"Notime Widget Button (edit mode)","Notime Widget Button (edit mode)"
"Notime Widget Code (edit mode)","Notime Widget Code (edit mode)"
"Notime Widget Button (view mode)","Notime Widget Button (view mode)"
"Notime Widget Code (view mode)","Notime Widget Code (view mode)"
"Notime Widget at a Product Page","Notime Widget at a Product Page"
"Not Supported Postcode","Diese Dienstleistung gibts fur Ihre PLZ noch nicht."
